Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-06 00:00:00-05:00,23.69087234163725,24.232210400015127,23.621975214297827,24.06488800048828,8927400,0.0,0.0
2025-03-07 00:00:00-05:00,24.21252485055884,25.098348541259764,24.192839420757373,24.606224060058594,17214800,0.0,0.0
2025-03-10 00:00:00-04:00,24.625908734745753,25.02945064677227,24.310949376803677,24.497955322265625,10793800,0.0,0.0
2025-03-11 00:00:00-04:00,24.537325489854656,24.66527702142667,24.094412731901908,24.271577835083008,12843300,0.0,0.0
2025-03-12 00:00:00-04:00,24.301107691780906,24.61606706306701,24.09441443105819,24.320791244506836,7737200,0.0,0.0
2025-03-13 00:00:00-04:00,24.301106765904176,24.82275750073207,23.82866584966917,23.956619262695312,9997100,0.0,0.0
2025-03-14 00:00:00-04:00,24.212523097027812,24.75385923622183,24.025515282069282,24.675119400024414,10480300,0.0,0.0
2025-03-17 00:00:00-04:00,24.763703309883688,24.99008011671564,24.67512075463538,24.822757720947266,8334600,0.0,0.0
2025-03-18 00:00:00-04:00,24.98023783975688,25.078663111458297,24.242051117955125,24.606224060058594,12605500,0.0,0.0
2025-03-19 00:00:00-04:00,24.694805940949692,25.029450729191563,24.635751530467555,24.68496322631836,9792100,0.0,0.0
2025-03-20 00:00:00-04:00,24.497954966510598,24.9408677305009,24.330632575370466,24.59638023376465,16371400,0.0,0.0
2025-03-21 00:00:00-04:00,24.429058749958,24.616066576955873,24.133784814534746,24.350318908691406,56967300,0.0,0.0
2025-03-24 00:00:00-04:00,24.714491768186477,25.27551337006547,24.557012086161002,25.196773529052734,16666300,0.0,0.0
2025-03-25 00:00:00-04:00,25.35425173647366,25.659368367989185,25.13771765560874,25.285354614257812,9032600,0.0,0.0
2025-03-26 00:00:00-04:00,25.551101512230908,25.826691890516127,25.236142152651155,25.295198440551758,8553300,0.0,0.0
2025-03-27 00:00:00-04:00,25.226299595092463,25.383781153168886,24.871971252011665,24.940868377685547,9956600,0.0,0.0
2025-03-28 00:00:00-04:00,24.95070976536826,25.157401131396814,24.53732515600538,24.675119400024414,6911100,0.0,0.0
2025-03-31 00:00:00-04:00,24.49795513133326,25.108190290569368,24.438900721505842,24.970396041870117,11031400,0.0,0.0
2025-04-01 00:00:00-04:00,24.85228618322581,25.24598539086524,24.675121070461596,25.147560119628906,7745100,0.0,0.0
2025-04-02 00:00:00-04:00,24.783388542581722,25.334567421846295,24.616066148141744,25.295198440551758,6703400,0.0,0.0
2025-04-03 00:00:00-04:00,23.730241864586798,23.799138988044888,21.99796355451648,22.03733253479004,20916700,0.0,0.0
2025-04-04 00:00:00-04:00,21.013714570431144,21.42709918706377,19.281436266318515,19.665292739868164,21921300,0.0,0.0
2025-04-07 00:00:00-04:00,18.976320702790634,20.501905846151917,18.42513993126015,19.67513656616211,19064700,0.0,0.0
2025-04-08 00:00:00-04:00,20.344425355601715,20.620015730442105,18.59246159320621,18.956634521484375,19438700,0.0,0.0
2025-04-09 00:00:00-04:00,18.562935743278274,22.194813006462898,18.454667758358024,21.722373962402344,20574100,0.0,0.0
2025-04-10 00:00:00-04:00,20.84639189982986,20.87591816520892,19.488127373219637,19.950725555419922,16097900,0.0,0.0
2025-04-11 00:00:00-04:00,20.068835268424703,20.86607826079222,19.744033193599154,20.73812484741211,13608700,0.0,0.0
2025-04-14 00:00:00-04:00,21.249935636024322,21.249935636024322,20.63970044219031,20.91529083251953,10059600,0.0,0.0
2025-04-15 00:00:00-04:00,20.885762687278774,21.328675479360392,20.826708274103208,20.91529083251953,8528200,0.0,0.0
2025-04-16 00:00:00-04:00,21.04324133730146,21.54520851783032,20.85623539190695,21.09245491027832,10744600,0.0,0.0
2025-04-17 00:00:00-04:00,21.535365634230082,22.32276589992783,21.427099529142343,22.175128936767578,18170400,0.0,0.0
2025-04-21 00:00:00-04:00,21.702689089217973,21.76174537921876,21.29914716074224,21.574737548828125,14165300,0.0,0.0
2025-04-22 00:00:00-04:00,19.79324586770307,20.669226783006945,19.438915664970814,20.373952865600586,29370100,0.0,0.0
2025-04-23 00:00:00-04:00,20.698756421012064,21.240092601133444,19.940884266997394,20.285371780395508,22493800,0.0,0.0
2025-04-24 00:00:00-04:00,20.49206285202795,21.003872756915964,20.314897740543184,20.875919342041016,14237400,0.0,0.0
2025-04-25 00:00:00-04:00,20.492063041900415,20.767653426464232,20.24600080195962,20.521591186523438,11009100,0.0,0.0
2025-04-28 00:00:00-04:00,20.45269286476161,20.708597804625516,20.15741706770058,20.324739456176758,9449500,0.0,0.0
2025-04-29 00:00:00-04:00,20.177104153788655,20.32474112579421,19.86214477956188,20.186946868896484,11024600,0.0,0.0
2025-04-30 00:00:00-04:00,19.77356014813661,19.84245726936334,19.281435708167667,19.5078125,15072400,0.0,0.0
2025-05-01 00:00:00-04:00,19.5274986849809,20.02946585848069,19.379861722729387,19.61608123779297,20489400,0.0,0.0
2025-05-02 00:00:00-04:00,19.93104045958583,20.32473964875846,19.54718398480574,20.275527954101562,11330200,0.0,0.0
2025-05-05 00:00:00-04:00,19.862145279989335,20.10820753196679,19.527500467115512,19.54718589782715,16604700,0.0,0.0
2025-05-06 00:00:00-04:00,19.684979404265572,19.79324739172693,19.05506066406697,19.133800506591797,16541700,0.0,0.0
2025-05-07 00:00:00-04:00,19.242065373581827,19.320805211019533,18.917263309488053,19.0550594329834,19330700,0.0,0.0
2025-05-08 00:00:00-04:00,19.340490878958885,20.137731977541254,19.271593755011818,19.92119789123535,20541300,0.0,0.0
2025-05-09 00:00:00-04:00,20.245999919407087,20.364110615444652,19.871986157015485,20.039308547973633,11808300,0.0,0.0
2025-05-12 00:00:00-04:00,21.368044462375455,21.85032811477808,20.708599447752075,20.91529083251953,15483500,0.0,0.0
2025-05-13 00:00:00-04:00,20.96450153892538,21.181037505836176,20.90544712854328,20.97434425354004,10569200,0.0,0.0
2025-05-14 00:00:00-04:00,20.816865245131495,21.141667328658436,20.747968117914557,20.895605087280273,8352800,0.0,0.0
2025-05-15 00:00:00-04:00,20.354268863022263,20.73812535800172,20.078678477446346,20.708599090576172,14689400,0.0,0.0
2025-05-16 00:00:00-04:00,20.826708274103208,20.94481897776029,20.511748900758924,20.91529083251953,13167800,0.0,0.0
2025-05-19 00:00:00-04:00,20.757809102951402,20.757809102951402,20.393636190046216,20.541275024414062,10086900,0.0,0.0
2025-05-20 00:00:00-04:00,20.57080191611396,20.639699039688104,20.108205602611985,20.15741729736328,9841400,0.0,0.0
2025-05-21 00:00:00-04:00,20.019623633806336,20.13773245557476,19.54718459212088,19.5865535736084,14240900,0.0,0.0
2025-05-22 00:00:00-04:00,19.438915628295575,19.753874973549667,19.07474271202942,19.645606994628906,10709000,0.0,0.0
2025-05-23 00:00:00-04:00,19.16332731513873,19.645609098879717,19.114115616161357,19.596397399902344,8119900,0.0,0.0
2025-05-27 00:00:00-04:00,19.75387609121003,19.783404235487954,19.399545869098535,19.65545082092285,18412300,0.0,0.0
2025-05-28 00:00:00-04:00,19.90151426410661,20.019624971070428,19.507815036403876,19.54718589782715,20233400,0.0,0.0
2025-05-29 00:00:00-04:00,19.734191413313255,19.803090419252577,19.429074753377222,19.76371955871582,14722900,0.0,0.0
2025-05-30 00:00:00-04:00,19.557027299701836,19.606238995869795,19.133799954356274,19.281436920166016,34033600,0.0,0.0
2025-06-02 00:00:00-04:00,19.793245667963543,19.82277193302275,19.212538675926115,19.694820404052734,16272700,0.0,0.0
2025-06-03 00:00:00-04:00,19.675135743564898,20.344425311508235,19.330648245087495,20.108205795288086,16984100,0.0,0.0
2025-06-04 00:00:00-04:00,20.098280426571225,20.445658491568036,19.69135243110752,19.860078811645508,13250300,0.17,0.0
2025-06-05 00:00:00-04:00,20.03873110210981,20.088355730156593,19.75090295887547,19.80052947998047,11479800,0.0,0.0
2025-06-06 00:00:00-04:00,20.088355781492304,20.525059703041197,20.088355781492304,20.36625862121582,9137900,0.0,0.0
2025-06-09 00:00:00-04:00,20.525058754950546,21.001461978420725,20.366257680460485,20.842660903930664,15052300,0.0,0.0
2025-06-10 00:00:00-04:00,21.0411633927634,21.88479339908146,21.0411633927634,21.5870418548584,17767100,0.0,0.0
2025-06-11 00:00:00-04:00,21.72599304332648,22.113072335318304,21.44809209765443,22.023746490478516,11920200,0.0,0.0
2025-06-12 00:00:00-04:00,21.855020278437898,21.8748708870172,21.517567504822697,21.815319061279297,9118500,0.0,0.0
2025-06-13 00:00:00-04:00,22.35127418073465,23.095654966471795,22.242097726381235,23.016254425048828,22834000,0.0,0.0
2025-06-16 00:00:00-04:00,23.026179970736287,23.204829771017028,22.271873872781804,22.738351821899414,23032400,0.0,0.0
2025-06-17 00:00:00-04:00,23.10558015116852,23.32393116568676,22.787976094062603,22.837602615356445,20210400,0.0,0.0
2025-06-18 00:00:00-04:00,22.787975063191684,23.036101979261584,22.023745600420575,22.11307144165039,15908600,0.0,0.0
2025-06-20 00:00:00-04:00,22.202397282880206,22.36119835772029,21.86494452558049,22.11307144165039,22548000,0.0,0.0
2025-06-23 00:00:00-04:00,22.202398320534996,22.281798861665916,20.544910368001123,20.6143856048584,22918200,0.0,0.0
2025-06-24 00:00:00-04:00,20.346408599406775,20.92206301088717,20.14790629487218,20.624311447143555,19642700,0.0,0.0
2025-06-25 00:00:00-04:00,20.525059096015884,20.604459634580312,20.008954648818005,20.108205795288086,14342600,0.0,0.0
2025-06-26 00:00:00-04:00,20.25708286553739,20.693786802133257,20.13798299659379,20.48535919189453,9830400,0.0,0.0
2025-06-27 00:00:00-04:00,20.58460848725592,20.664009023739663,20.22730512655002,20.415882110595703,12372000,0.0,0.0
2025-06-30 00:00:00-04:00,20.415883361567428,20.58460974856626,20.17768173752053,20.227306365966797,13516800,0.0,0.0
2025-07-01 00:00:00-04:00,20.147904612381545,21.458016305401515,19.93947891377767,21.05108642578125,15684200,0.0,0.0
2025-07-02 00:00:00-04:00,21.428240533961635,21.587041608140083,20.902210792584192,21.547340393066406,14625800,0.0,0.0
2025-07-03 00:00:00-04:00,21.596968181051697,21.616818789755055,21.299214729676063,21.358766555786133,7314300,0.0,0.0
2025-07-07 00:00:00-04:00,21.180113469321977,21.348839846077063,20.45558333686818,20.733484268188477,12302000,0.0,0.0
2025-07-08 00:00:00-04:00,20.793037441321772,22.232172496033026,20.793037441321772,21.99397087097168,21966800,0.0,0.0
2025-07-09 00:00:00-04:00,21.904644319305095,22.08329600561058,21.716067328976177,21.87487030029297,12352400,0.0,0.0
2025-07-10 00:00:00-04:00,21.745843941567163,22.261948409062533,21.497717012162646,21.99397087097168,11248400,0.0,0.0
2025-07-11 00:00:00-04:00,21.94434599554425,22.90707778930664,21.835169542055343,22.90707778930664,20174000,0.0,0.0
2025-07-14 00:00:00-04:00,22.797901724443445,22.797901724443445,21.716068154519053,21.85502052307129,19229400,0.0,0.0
2025-07-15 00:00:00-04:00,21.88479313943929,21.944344962023898,21.190038913475355,21.229738235473633,13031500,0.0,0.0
2025-07-16 00:00:00-04:00,21.190040408687416,21.46794136145899,20.832737020200234,21.08086395263672,12816200,0.0,0.0
2025-07-17 00:00:00-04:00,20.94191242380995,21.438166263743557,20.892285903981687,21.378616333007812,9927300,0.0,0.0
2025-07-18 00:00:00-04:00,21.587042019467,21.67636786202669,20.842661260175035,21.061012268066406,14977000,0.0,0.0
2025-07-21 00:00:00-04:00,21.209889700621698,21.319064256835112,20.872436942017014,21.021312713623047,16555400,0.0,0.0
2025-07-22 00:00:00-04:00,20.544909313273802,21.378615898877023,20.018879572125204,21.229738235473633,24674400,0.0,0.0
2025-07-23 00:00:00-04:00,21.458017042718186,21.99397020972836,21.289290660073505,21.80539321899414,15590600,0.0,0.0
2025-07-24 00:00:00-04:00,21.79546728204008,22.33142232654506,21.58704158232689,22.25202178955078,20364700,0.0,0.0
2025-07-25 00:00:00-04:00,22.321498641252806,22.510075640184162,21.91457062301974,22.28179931640625,15844800,0.0,0.0
2025-07-28 00:00:00-04:00,22.38104849830112,22.847528341791726,22.35127447803287,22.66887664794922,13123400,0.0,0.0
2025-07-29 00:00:00-04:00,22.57955032189814,22.996403634332435,22.430674544541223,22.90707778930664,18971000,0.0,0.0
2025-07-30 00:00:00-04:00,22.787975792046325,22.827677008555227,22.01382100070474,22.2321720123291,22446500,0.0,0.0
2025-07-31 00:00:00-04:00,22.053520324155446,22.57955008454919,22.01382100070474,22.2321720123291,14022000,0.0,0.0
2025-08-01 00:00:00-04:00,21.974118812434163,22.073369956259032,21.090787607814867,21.43816566467285,18960200,0.0,0.0
2025-08-04 00:00:00-04:00,21.368692268509218,21.696219746140937,21.319065745802426,21.50764274597168,12082800,0.0,0.0
2025-08-05 00:00:00-04:00,21.706143669074432,21.785544207293135,21.110638685905084,21.517566680908203,10790100,0.0,0.0
2025-08-06 00:00:00-04:00,21.795467723400833,22.05351994712236,20.961763014607342,21.061012268066406,15919300,0.0,0.0
2025-08-07 00:00:00-04:00,21.378617169199366,21.626744098871274,20.693786313248598,20.723560333251953,10942300,0.0,0.0
2025-08-08 00:00:00-04:00,20.83273595301961,21.19003932320352,20.515133798659765,20.743410110473633,11782700,0.0,0.0
2025-08-11 00:00:00-04:00,20.86251137181144,20.941911908524805,20.237230488767835,20.346406936645508,9050300,0.0,0.0
2025-08-12 00:00:00-04:00,20.475432523135854,20.971686361140737,20.376183269981404,20.812885284423828,10978000,0.0,0.0
2025-08-13 00:00:00-04:00,20.733485642328183,21.051087809491243,20.614385776171158,21.04116439819336,9061400,0.0,0.0
2025-08-14 00:00:00-04:00,20.84266250141041,21.229739913515097,20.41588387111125,21.190040588378906,8824300,0.0,0.0
2025-08-15 00:00:00-04:00,21.110639157813786,21.34884077779467,20.961763381958008,20.961763381958008,7571000,0.0,0.0
2025-08-18 00:00:00-04:00,20.892286069739967,21.388539913610828,20.79303681541234,21.170188903808594,7962000,0.0,0.0
2025-08-19 00:00:00-04:00,21.160263241905827,21.418315463521527,20.76326055213481,20.95183753967285,7300700,0.0,0.0
2025-08-20 00:00:00-04:00,20.951838909261674,21.15033932059377,20.634236736683704,20.941913604736328,10718600,0.0,0.0
2025-08-21 00:00:00-04:00,20.82281007577182,21.219812757791384,20.683859610329502,21.120563507080078,8431600,0.0,0.0
2025-08-22 00:00:00-04:00,21.24959025679303,22.261948591388684,21.23966495236857,22.103147506713867,12629800,0.0,0.0
2025-08-25 00:00:00-04:00,22.023746900843175,22.321498460484953,21.84509520783481,22.172622680664062,8647000,0.0,0.0
2025-08-26 00:00:00-04:00,21.84509533264695,22.122998178143124,21.596968400508377,21.716068267822266,15318300,0.0,0.0
2025-08-27 00:00:00-04:00,21.676368580051058,22.31157290990924,21.62674395167772,22.13292121887207,8433700,0.0,0.0
2025-08-28 00:00:00-04:00,22.202398873441947,22.52992635039569,21.904645416992373,22.46044921875,11982400,0.0,0.0
2025-08-29 00:00:00-04:00,22.450525450330478,22.688727075867835,22.351274299758682,22.55970001220703,8064700,0.0,0.0
2025-09-02 00:00:00-04:00,22.500149849240447,22.60932630305997,22.09322183980542,22.520000457763672,11560000,0.0,0.0
2025-09-03 00:00:00-04:00,22.299999237060547,22.530000686645508,21.56999969482422,21.59000015258789,12590100,0.17,0.0
2025-09-04 00:00:00-04:00,21.649999618530273,22.479999542236328,21.399999618530273,22.469999313354492,10583800,0.0,0.0
2025-09-05 00:00:00-04:00,22.100000381469727,22.55500030517578,21.959999084472656,22.28499984741211,3655219,0.0,0.0
