Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-02 00:00:00-05:00,51.61812049218302,51.77618539940693,51.390902423583945,51.49957275390625,7314000,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,51.87497451520273,51.98364484544542,51.72679078460651,51.96388626098633,9080900,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,52.319535297780824,52.58627054560157,52.07255863519474,52.11207580566406,6821700,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,52.28001707307608,52.35905141242099,51.71691059522013,51.75642776489258,4598900,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,51.60824419738678,51.60824419738678,51.282233199388,51.48969268798828,11192500,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,50.85743193228002,50.99573825498627,50.501784948998434,50.57093811035156,12602500,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,50.03747419740657,50.23505251598007,49.96832103219287,50.21529769897461,8936000,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,50.70924952582818,50.896950430321844,50.58082060771949,50.758644104003906,9368200,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,51.35138741330858,51.410663169221074,51.16368650576621,51.38102340698242,6778600,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,51.539087930044865,51.54896910690443,51.341509615631,51.35138702392578,6796500,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,51.49957485054438,52.0528001640685,51.45018027163184,51.746551513671875,4908300,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,52.18122869569344,52.34917478502377,51.98364661294914,52.2800178527832,5877000,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,52.3096565034123,52.418326835041135,52.16146900236121,52.28989791870117,9344300,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,52.16146916765461,52.48748016357422,52.13183317477636,52.48748016357422,7210400,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,52.65542414637199,52.8530062317926,52.49735923174848,52.70481872558594,6164100,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,51.86509809720947,51.9342512598539,51.66751601741192,51.75642776489258,10459600,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,51.7564291951788,52.1417121887207,51.53908852453882,52.1417121887207,5410300,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,52.36892799050443,52.51711549014499,52.062679351808775,52.161468505859375,6401900,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,52.507239136031444,53.11974019428083,52.467721966192194,52.9814338684082,11555800,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,52.98143414599332,53.09998188756743,52.31953473769462,52.34917449951172,11142800,0.0,0.0,0.0
