Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-02 00:00:00-05:00,38.38981914296773,38.59669177885595,38.11398520387906,38.3011589050293,12700,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,38.73460725946078,38.76415941976969,38.57698947463925,38.6952018737793,16100,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,39.197612833008755,39.75912645046469,39.197612833008755,39.562103271484375,27800,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,39.69016987223677,39.788679585183964,39.29612350463867,39.29612350463867,37400,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,39.42418692485549,39.581804711466475,39.28627183130894,39.44388961791992,10000,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,39.58180479186427,39.58180479186427,38.931630951035274,39.099098205566406,24300,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,38.69520369505824,38.87252418106652,38.5671418224225,38.862674713134766,10600,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,39.020291328273935,39.26656935608894,38.951333781118095,39.108951568603516,18500,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,39.4832967833844,39.571953269313,39.19761335793236,39.256717681884766,9500,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,39.39463741055647,39.54240198160914,39.26657177598706,39.33552932739258,12700,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,39.70001711328781,39.946295139744805,39.70001711328781,39.79853057861328,3800,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,40.655576708125935,40.911704199956105,40.566916469049254,40.8328971862793,78800,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,41.000367558017714,41.000367558017714,40.2910893493524,40.4093017578125,16300,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,40.53736685810683,40.75408897777633,40.43885338743464,40.71468734741211,10700,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,41.17768668586118,41.52247818948204,41.17768668586118,41.35500717163086,40100,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,41.33530322588599,41.33530322588599,41.020067651377964,41.236793518066406,6900,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,41.0693244934082,41.18754065799978,40.92155992452572,41.0693244934082,11700,0.0,0.0,0.0
