Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-02 00:00:00-05:00,223.34903835110026,224.02572569992162,218.92067206949366,220.3238067626953,4583200,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,221.55777199856348,224.92134706698408,220.44322104862815,224.7820281982422,3250500,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,227.21017807037455,227.37934990376039,224.4436772628711,225.66770935058594,3392700,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,225.47863855045262,226.14537998281313,220.49299669584218,221.29905700683594,2777000,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,221.2194393108315,222.80170693811777,220.10487312102282,221.9259796142578,2654600,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,221.08012593573883,221.458268502126,218.55246389156974,219.74664306640625,3434700,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,218.0748043079694,221.02042302967573,217.23889102187326,220.99057006835938,2711000,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,223.20971107317104,224.37402203925765,219.7366700246911,220.56263732910156,3381100,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,225.6478093822218,226.36431080759857,224.08543357880833,226.17523193359375,3098700,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,225.78713092931534,225.78713092931534,224.05558326674927,224.9512176513672,2425900,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,227.91672556929794,229.5388072945421,227.54852893114807,228.10580444335938,1942300,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,230.16572206044594,230.37470795840042,227.2599176310298,229.77761840820312,3018300,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,229.29002298329644,230.26525513172558,228.52376156007838,228.911865234375,2474400,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,228.5735184674548,230.29510498046875,227.96648296615595,230.29510498046875,1944400,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,230.3448623681445,230.58370123278755,228.45410403973065,228.89195251464844,1771700,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,225.4587302018144,230.29510722422555,225.44878427647672,230.1956024169922,3534900,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,229.52883358685426,231.11111633921908,228.43418965783852,230.47422790527344,2605500,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,230.66330303689972,231.3698585334384,229.06112835536942,229.81744384765625,3269000,0.0,0.0,0.0
