Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-01-02 00:00:00-05:00,275.989990234375,280.1000061035156,273.6700134277344,276.17999267578125,347500,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,278.4200134277344,279.30999755859375,274.0799865722656,279.30999755859375,255300,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,280.3800048828125,285.8599853515625,279.1199951171875,279.739990234375,277600,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,282.80999755859375,285.239990234375,279.9200134277344,283.8500061035156,325200,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,280.92999267578125,281.5799865722656,277.9200134277344,279.79998779296875,295200,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,285.57000732421875,287.6400146484375,277.3800048828125,278.95001220703125,685100,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,279.8599853515625,286.7799987792969,279.3299865722656,284.7099914550781,420800,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,284.510009765625,287.7099914550781,281.80999755859375,287.2300109863281,329500,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,288.55999755859375,295.0,288.0199890136719,293.6499938964844,1363200,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,292.1700134277344,294.8800048828125,289.69000244140625,294.0,527400,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,296.0,303.7699890136719,295.8900146484375,299.510009765625,685400,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,302.5199890136719,303.2099914550781,296.82000732421875,299.6199951171875,975200,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,298.010009765625,298.010009765625,290.8299865722656,290.989990234375,522900,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,292.9100036621094,293.6199951171875,289.8900146484375,290.989990234375,318200,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,290.92999267578125,293.1600036621094,288.8699951171875,290.17999267578125,406600,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,288.0299987792969,291.54998779296875,284.2900085449219,284.9599914550781,388700,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,284.6600036621094,286.5400085449219,277.8299865722656,279.9800109863281,446500,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,278.8800048828125,282.2200012207031,276.8699951171875,278.2699890136719,278700,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,280.239990234375,281.45001220703125,276.6099853515625,279.3599853515625,337100,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,280.8800048828125,281.9700012207031,274.8999938964844,276.9599914550781,720900,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,275.94000244140625,279.1099853515625,271.45001220703125,275.94000244140625,673400,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,273.44000244140625,283.7900085449219,273.0799865722656,283.0799865722656,595500,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,284.4200134277344,285.9599914550781,281.92999267578125,285.2900085449219,723400,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,286.9800109863281,287.7699890136719,274.510009765625,276.9599914550781,799300,0.0,0.0,0.0
2025-02-07 00:00:00-05:00,277.989990234375,280.6499938964844,275.2799987792969,275.44000244140625,619300,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,278.6600036621094,284.6000061035156,278.6600036621094,283.3999938964844,522800,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,284.2699890136719,287.8500061035156,282.44000244140625,285.1300048828125,295800,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,282.739990234375,283.3699951171875,278.42999267578125,279.760009765625,607300,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,279.2200012207031,282.5,278.4200134277344,282.04998779296875,585900,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,283.3500061035156,285.8800048828125,279.5400085449219,280.0199890136719,313000,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,281.44000244140625,287.4100036621094,279.0199890136719,284.67999267578125,1029200,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,282.989990234375,284.6000061035156,279.7900085449219,280.3699951171875,405600,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,279.7200012207031,281.9200134277344,278.6000061035156,281.1000061035156,236800,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,280.94000244140625,281.0,271.7200012207031,272.8299865722656,725300,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,273.1700134277344,273.7300109863281,270.30999755859375,271.510009765625,306700,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,271.1700134277344,274.1400146484375,265.0899963378906,267.010009765625,574900,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,267.45001220703125,268.20001220703125,262.2200012207031,263.8399963378906,468200,0.0,0.0,0.0
2025-02-27 00:00:00-05:00,265.3900146484375,269.4599914550781,263.8699951171875,264.19000244140625,473500,0.0,0.0,0.0
2025-02-28 00:00:00-05:00,263.239990234375,266.3800048828125,259.489990234375,266.3800048828125,690300,0.0,0.0,0.0
2025-03-03 00:00:00-05:00,268.0899963378906,269.2099914550781,250.25,252.35000610351562,1298000,0.0,0.0,0.0
2025-03-04 00:00:00-05:00,248.3800048828125,252.5399932861328,241.00999450683594,247.97999572753906,734400,0.0,0.0,0.0
2025-03-05 00:00:00-05:00,246.05999755859375,248.4499969482422,241.7899932861328,247.8800048828125,621400,0.0,0.0,0.0
2025-03-06 00:00:00-05:00,245.57000732421875,249.3800048828125,244.0399932861328,247.6199951171875,449700,0.0,0.0,0.0
2025-03-07 00:00:00-05:00,249.88999938964844,258.1199951171875,249.88999938964844,255.91000366210938,780200,0.0,0.0,0.0
2025-03-10 00:00:00-04:00,254.38999938964844,256.0,246.80999755859375,249.4199981689453,912400,0.0,0.0,0.0
2025-03-11 00:00:00-04:00,251.07000732421875,252.07000732421875,246.9199981689453,248.61000061035156,257500,0.0,0.0,0.0
2025-03-12 00:00:00-04:00,249.0500030517578,252.88999938964844,247.77999877929688,249.47999572753906,252300,0.0,0.0,0.0
2025-03-13 00:00:00-04:00,249.0800018310547,253.52999877929688,244.92999267578125,246.38999938964844,526700,0.0,0.0,0.0
2025-03-14 00:00:00-04:00,249.24000549316406,254.91000366210938,248.60000610351562,254.1199951171875,591000,0.0,0.0,0.0
2025-03-17 00:00:00-04:00,254.64999389648438,258.8699951171875,254.64999389648438,257.75,513400,0.0,0.0,0.0
