Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-02 00:00:00-05:00,22.433275453764715,22.50230061577224,22.176894937169195,22.305086135864258,6556200,0.0,0.0
2025-01-03 00:00:00-05:00,22.206477915471567,22.344528239237693,22.137452753588505,22.314945220947266,3810700,0.0,0.0
2025-01-06 00:00:00-05:00,22.265641882145555,22.492439378062063,22.265641882145555,22.43327522277832,4862600,0.0,0.0
2025-01-07 00:00:00-05:00,22.354389299361863,22.561464785511518,22.21633897526209,22.295225143432617,5150400,0.0,0.0
2025-01-08 00:00:00-05:00,22.275502847754204,22.492439337264166,22.23605882377353,22.462858200073242,6199700,0.0,0.0
2025-01-10 00:00:00-05:00,22.531883497199594,22.86715017987996,22.38397216796875,22.38397216796875,7409000,0.0,0.0
2025-01-13 00:00:00-05:00,22.20647783409486,22.46285834928857,22.167033809852168,22.37411117553711,11561800,0.0,0.0
2025-01-14 00:00:00-05:00,22.265642289022995,22.38397248254741,22.176895114078338,22.196617126464844,13923400,0.0,0.0
2025-01-15 00:00:00-05:00,22.40369196329782,22.650211468583734,22.32480579683811,22.571325302124023,9229900,0.0,0.0
2025-01-16 00:00:00-05:00,22.28536396438666,22.28536396438666,21.013322396613496,21.269702911376953,22922700,0.0,0.0
2025-01-17 00:00:00-05:00,20.944297886677628,21.200678409417097,20.816108565705218,20.894994735717773,13512700,0.0,0.0
2025-01-21 00:00:00-05:00,20.806247614899736,20.875272778745664,20.638614268076196,20.85555076599121,18004300,0.0,0.0
2025-01-22 00:00:00-05:00,21.14151354037093,21.388033048460347,21.03304435495732,21.309146881103516,9311600,0.0,0.0
2025-01-23 00:00:00-05:00,21.279563581563526,21.496500068726554,21.220399427027164,21.47677993774414,10751800,0.0,0.0
2025-01-24 00:00:00-05:00,21.437336075758637,21.54580526055494,21.36831091481356,21.378171920776367,7612600,0.0,0.0
2025-01-27 00:00:00-05:00,20.934436295476694,21.328867134520173,20.934436295476694,21.240121841430664,9588900,0.0,0.0
2025-01-28 00:00:00-05:00,21.111930656812635,21.259841986449672,21.02318348287149,21.230260848999023,14719300,0.0,0.0
2025-01-29 00:00:00-05:00,21.43733604864642,21.516222215454533,21.289424720980527,21.39789390563965,8351400,0.0,0.0
2025-01-30 00:00:00-05:00,21.427474828251796,21.7627415040296,21.397893691491408,21.51622200012207,6800600,0.0,0.0
2025-01-31 00:00:00-05:00,21.614829977104563,21.743019290396365,21.51622180029843,21.644412994384766,9751700,0.0,0.0
2025-02-03 00:00:00-05:00,21.279563226061736,21.78246323320563,21.279563226061736,21.683855056762695,10983000,0.0,0.0
2025-02-04 00:00:00-05:00,21.693717297343134,22.088148144772262,21.693717297343134,22.06842613220215,9778200,0.0,0.0
2025-02-05 00:00:00-05:00,21.81204761444511,22.019123105210152,21.713439431835475,21.999401092529297,9910900,0.0,0.0
2025-02-06 00:00:00-05:00,22.06842446145791,22.088146472534923,21.78246282401921,21.930374145507812,9375200,0.0,0.0
2025-02-07 00:00:00-05:00,21.8810716798135,21.8810716798135,21.348588648923815,21.52608299255371,9618000,0.0,0.0
2025-02-10 00:00:00-05:00,21.496499921533513,21.57538608730669,21.407752749939373,21.565526962280273,9249900,0.0,0.0
2025-02-11 00:00:00-05:00,21.44719658809438,21.68385508337111,21.338727405794593,21.664133071899414,8557800,0.0,0.0
2025-02-12 00:00:00-05:00,21.289424627525573,21.44719696044922,21.21053846106375,21.44719696044922,5914200,0.0,0.0
2025-02-13 00:00:00-05:00,21.279563634994755,21.457057979844073,21.200677468483345,21.437335968017578,9916700,0.0,0.0
2025-02-14 00:00:00-05:00,21.42747524649376,21.44719725858201,21.24012177403917,21.269702911376953,7038100,0.0,0.0
2025-02-18 00:00:00-05:00,21.171095003397316,21.171095003397316,20.87527234145596,21.11193084716797,10779700,0.0,0.0
2025-02-19 00:00:00-05:00,20.894994681376556,20.914714813232422,20.707639322785994,20.914714813232422,11414600,0.0,0.0
2025-02-20 00:00:00-05:00,20.9738806309477,21.072488812370178,20.835828424638386,21.052766799926758,10776600,0.0,0.0
2025-02-21 00:00:00-05:00,20.894994763582595,20.9837419400644,20.80624758710079,20.875272750854492,13778200,0.0,0.0
2025-02-24 00:00:00-05:00,20.372371394458618,20.559726741678144,20.33292925234608,20.54000473022461,12509400,0.0,0.0
2025-02-25 00:00:00-05:00,20.461118671427478,20.53014383107866,20.323068352125112,20.4808406829834,9215000,0.0,0.0
2025-02-26 00:00:00-05:00,20.49070168876136,20.678055156158987,20.431535654093597,20.4808406829834,9233300,0.0,0.0
2025-02-27 00:00:00-05:00,20.47098012279901,20.51042226597485,20.204738603382395,20.214599609375,10206600,0.0,0.0
2025-02-28 00:00:00-05:00,19.563788926694478,19.82016944885254,19.42573859968423,19.82016944885254,17385600,0.0,0.0
2025-03-03 00:00:00-05:00,19.79058495981744,19.908915146175662,19.514484326305773,19.553926467895508,9916000,0.0,0.0
2025-03-04 00:00:00-05:00,19.38629331841056,19.65253482964845,19.287685142308245,19.435596466064453,13778200,0.0,0.0
2025-03-05 00:00:00-05:00,19.800447491838476,19.908916680962573,19.642675151727783,19.780725479125977,12466000,0.0,0.0
2025-03-06 00:00:00-05:00,19.70183792365258,19.751142951966738,19.406015276945716,19.475040435791016,11306000,0.0,0.0
2025-03-07 00:00:00-05:00,19.327128942593408,19.593370450766603,19.23838177320234,19.58350944519043,15923200,0.0,0.0
2025-03-10 00:00:00-04:00,19.47504096040888,19.514484984122745,19.090471133171523,19.169357299804688,14185200,0.0,0.0
2025-03-11 00:00:00-04:00,18.86367253199725,18.932699576327288,18.548127852524235,18.705900192260742,17695000,0.0,0.0
2025-03-12 00:00:00-04:00,18.23258207897566,18.390354409244782,18.084670754447675,18.242443084716797,15292400,0.0,0.0
2025-03-13 00:00:00-04:00,18.24244344800228,18.331190620645316,18.005784947885704,18.035367965698242,10913500,0.0,0.0
2025-03-14 00:00:00-04:00,18.124113056093215,18.202999221921903,18.00578474774746,18.143835067749023,7767300,0.0,0.0
2025-03-17 00:00:00-04:00,18.33119013574298,18.43965931739178,18.133973783798712,18.31146812438965,10044500,0.0,0.0
2025-03-18 00:00:00-04:00,18.42979852652199,18.42979852652199,18.13397399515763,18.193140029907227,13070400,0.0,0.0
2025-03-19 00:00:00-04:00,18.281886988154174,18.410076300361784,18.18327881218204,18.31146812438965,9710800,0.0,0.0
2025-03-20 00:00:00-04:00,18.074810477834912,18.13397463387385,17.650796617834196,17.808568954467773,19376100,0.0,0.0
2025-03-21 00:00:00-04:00,18.153696207958067,18.173418219759863,17.91703770872016,18.06494903564453,18677600,0.0,0.0
2025-03-24 00:00:00-04:00,18.370632251108074,18.370632251108074,18.242442939085706,18.33119010925293,7515800,0.0,0.0
2025-03-25 00:00:00-04:00,18.62701235748075,18.755203547555386,18.528406064555003,18.567848205566406,11605900,0.0,0.0
2025-03-26 00:00:00-04:00,18.360773007326085,18.52840634091243,18.341050996128985,18.40021514892578,7391100,0.0,0.0
2025-03-27 00:00:00-04:00,18.439659158131917,18.518545322069393,18.341050983011442,18.410076141357422,6249500,0.0,0.0
2025-03-28 00:00:00-04:00,18.11425432310451,18.222721627969907,17.857873808413828,17.917037963867188,7866100,0.0,0.0
2025-03-31 00:00:00-04:00,17.749404489177547,18.03536801984014,17.621215173194212,17.99592399597168,12408200,0.0,0.0
2025-04-01 00:00:00-04:00,17.93675993514322,17.956480066386412,17.700101433073588,17.94662094116211,13574900,0.0,0.0
2025-04-02 00:00:00-04:00,17.897315577656492,18.17341809865814,17.867734440945476,18.133974075317383,9782300,0.0,0.0
2025-04-03 00:00:00-04:00,17.315529228730117,17.502884576167904,17.039428591237098,17.10845375061035,16271300,0.0,0.0
2025-04-04 00:00:00-04:00,16.566111000136345,16.664719184345604,16.27028832830325,16.34917449951172,19389000,0.0,0.0
2025-04-07 00:00:00-04:00,16.1815408234868,17.187340896658707,16.12237666647511,16.546390533447266,23309900,0.0,0.0
2025-04-08 00:00:00-04:00,16.80276970390123,16.930959013918883,16.004045184887232,16.1914005279541,12944700,0.0,0.0
2025-04-09 00:00:00-04:00,15.925158918774448,17.522606065691946,15.925158918774448,17.41413688659668,20797800,0.0,0.0
2025-04-10 00:00:00-04:00,17.019707188192022,17.06901033785129,16.270287652444676,16.74360466003418,25884800,0.0,0.0
2025-04-11 00:00:00-04:00,16.52666833040654,16.714023686378383,16.250565799542485,16.644996643066406,15133500,0.0,0.0
2025-04-14 00:00:00-04:00,16.93095997280683,16.93095997280683,16.64499643925683,16.7731876373291,20142000,0.0,0.0
2025-04-15 00:00:00-04:00,16.65485741827761,16.822490759549797,16.625276280920197,16.792909622192383,16826200,0.0,0.0
2025-04-16 00:00:00-04:00,16.368896512512507,16.61541603263831,16.299871347804427,16.34917449951172,21244700,0.0,0.0
2025-04-17 00:00:00-04:00,15.994184627394887,16.220983998847483,15.599753799990765,15.915298461914062,20714100,0.0,0.0
2025-04-21 00:00:00-04:00,16.625277039138705,16.644997171344816,16.161819137593596,16.34917449951172,20614300,0.0,0.0
2025-04-22 00:00:00-04:00,16.428060202751137,16.69430172829359,16.428060202751137,16.625276565551758,10459300,0.0,0.0
2025-04-23 00:00:00-04:00,17.118314943987226,17.305668412684113,16.94082060034213,16.990123748779297,12569300,0.0,0.0
2025-04-24 00:00:00-04:00,17.02956757226121,17.207061913822773,16.999984555069442,17.118314743041992,10165700,0.0,0.0
2025-04-25 00:00:00-04:00,17.157756805419922,17.197200828158945,17.019706487422386,17.157756805419922,7574000,0.0,0.0
